Name,Type,Compatibility,OAI-PMH,website
"Host Pathogen Interaction Database","Data Repository","Not yet registered","","https://hpidb.igbb.msstate.edu/"
"Global Biodiversity Information Facility - US Integrated Publishing Toolkit","Data Repository","Not yet registered","","https://www.gbif.us/"
"Geochron","Data Repository","Not yet registered","","https://www.geochron.org/"
"COVID19-NMR","Data Repository","Not yet registered","","https://covid19-nmr.de/"
"Global Monitoring Laboratory Data Finder and Viewer","Data Repository","Not yet registered","","https://esrl.noaa.gov/gmd/dv/data/"
"Quantitative Trait Loci Archive","Data Repository","Not yet registered","","https://phenome.jax.org/centers/QTLA"
"Clinical Interpretation of Variants in Cancer","Data Repository","Not yet registered","","https://civicdb.org/"
"ChickpeaMine","Data Repository","Not yet registered","","https://mines.legumeinfo.org/chickpeamine"
"Tomato Functional Genomics Database","Data Repository","Not yet registered","","http://ted.bti.cornell.edu"
"Sciflection","Data Repository","Not yet registered","","https://sciflection.com"
"DOE Office of Scientific and Technical Information Research Repository","Data Repository","Not yet registered","","https://www.osti.gov/"
"National Cancer Institute’s Proteomic Data Commons","Data Repository","Not yet registered","","https://pdc.cancer.gov/"
"IsoBank","Data Repository","Not yet registered","","https://isobank.tacc.utexas.edu/"
"Western Regional Climate Center","Data Repository","Not yet registered","","https://wrcc.dri.edu/"
"PlasmID","Data Repository","Not yet registered","","https://plasmid.med.harvard.edu/PLASMID/Home.xhtml"
"Medaka Expression Pattern Database","Data Repository","Not yet registered","","http://mepd.cos.uni-heidelberg.de/"
"CutDB","Data Repository","Not yet registered","","http://cutdb.burnham.org"
"Image Attribution Framework Development Repository","Data Repository","Not yet registered","","http://iaf.virtualbrain.org/"
"ACTRIS Data Centre","Data Repository","Not yet registered","","https://actris.nilu.no/"
"Human Reference Protein Interactome Mapping Project","Data Repository","Not yet registered","","http://www.interactome-atlas.org/"
"Pathway Commons","Data Repository","Not yet registered","","http://www.pathwaycommons.org"
"YeastMine","Data Repository","Not yet registered","","http://yeastmine.yeastgenome.org/yeastmine"
"Dash","Data Repository","Not yet registered","","https://dash.ucop.edu"
"Protein Sequence Culling Server","Data Repository","Not yet registered","","https://dunbrack.fccc.edu/pisces/"
"Legume Information System","Data Repository","Not yet registered","","https://legumeinfo.org/"
"Online Mendelian Inheritance in Man","Data Repository","Not yet registered","","https://omim.org/"
"International Ocean Discovery Program Publications Registry","Data Repository","Not yet registered","","http://publications.iodp.org/"
"Iowa Research Online - University of Iowa Repository","Data Repository","Not yet registered","","https://iro.uiowa.edu/esploro/"
"HydroClient","Data Repository","Not yet registered","","http://data.cuahsi.org/"
"Comprehensive Resource of Mammalian protein complexes","Data Repository","Not yet registered","","https://mips.helmholtz-muenchen.de/corum/"
"PCR Primer Database for Gene Expression Detection and Quantification","Data Repository","Not yet registered","","http://pga.mgh.harvard.edu/primerbank/"
"Atmospheric Infrared Sounder","Data Repository","Not yet registered","","https://airs.jpl.nasa.gov/data/about-the-data/processing/"
"COVID-19 Data Portal","Data Repository","Not yet registered","","https://www.covid19dataportal.org"
"NOAA National Centers for Environmental Information Data Access Portal","Data Repository","Not yet registered","","https://www.ncei.noaa.gov/access/search/index"
"RADAR","Data Repository","Not yet registered","","https://www.radar-service.eu/en"
"PlanMine","Data Repository","Not yet registered","","https://planmine.mpibpc.mpg.de/planmine/begin.do"
"Geological and Environmental Reference Materials","Data Repository","Not yet registered","","http://georem.mpch-mainz.gwdg.de/"
"dictyBase","Data Repository","Not yet registered","","http://www.dictybase.org"
"CottonGen","Data Repository","Not yet registered","","https://www.cottongen.org/"
"NeuronDB","Data Repository","Not yet registered","","https://senselab.med.yale.edu/NeuronDB"
"miRandola: extracellular circulating RNAs database","Data Repository","Not yet registered","","http://mirandola.iit.cnr.it/"
"DataMed","Data Repository","Not yet registered","","https://datamed.org"
"TreeSnap","Data Repository","Not yet registered","","https://treesnap.org"
"WHOI Ship Data-Grabber System","Data Repository","Not yet registered","","http://4dgeo.whoi.edu/shipdata/SDG_shipdata.html"
"Geothermal Data Repository","Data Repository","Not yet registered","","https://gdr.openei.org/home"
"Database of Genotypes and Phenotypes","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/gap/"
"Earth Observing Laboratory Data Archive","Data Repository","Not yet registered","","https://data.eol.ucar.edu/"
"The National Trauma Research Repository","Data Repository","Not yet registered","","https://www.nattrauma.org/research/ntrr/"
"Tandem Repeats Database","Data Repository","Not yet registered","","http://tandem.bu.edu/cgi-bin/trdb/trdb.exe"
"RNAiDB","Data Repository","Not yet registered","","http://www.rnai.org/"
"SECURE-Sickle Cell Disease Registry","Data Repository","Not yet registered","","https://covidsicklecell.org/"
"Domain mapping of disease mutations","Data Repository","Not yet registered","","http://bioinf.umbc.edu/dmdm/"
"Beilstein Archives","Publication Repository","Not yet registered","","https://www.beilstein-archives.org/xiv/"
"Brain Image Library","Data Repository","Not yet registered","","https://www.brainimagelibrary.org/"
"OpenTopography","Data Repository","Not yet registered","","https://www.opentopography.org"
"NeuroImaging Tools and Resources Collaboratory","Data Repository","Not yet registered","","https://www.nitrc.org/"
"Stimulating Peripheral Activity to Relieve Conditions Repository","Data Repository","Not yet registered","","https://sparc.science/"
"NCBI Virus","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/labs/virus/vssi/#/"
"OpenAltimetry","Data Repository","Not yet registered","","https://openaltimetry.org/"
"Comparative Toxicogenomics Database","Data Repository","Not yet registered","","http://ctdbase.org/"
"PRODORIC","Data Repository","Not yet registered","","https://www.prodoric.de/"
"Virus Pathogen Database and Analysis Resource","Data Repository","Not yet registered","","http://www.viprbrc.org"
"The Allen Institute for Brain Science","Data Repository","Not yet registered","","https://portal.brain-map.org"
"PhenoDis","Data Repository","Not yet registered","","http://mips.helmholtz-muenchen.de/phenodis/"
"Alternative Fuels Data Center","Data Repository","Not yet registered","","https://afdc.energy.gov/"
"The Gene Index Project","Data Repository","Not yet registered","","http://compbio.dfci.harvard.edu/tgi/"
"Medical Information Mart for Intensive Care III","Data Repository","Not yet registered","","http://mimic.physionet.org/"
"Linked Earth Wiki","Data Repository","Not yet registered","","http://wiki.linked.earth/Main_Page"
"Center for Engineering Strong Motion Data - Engineering Data Center","Data Repository","Not yet registered","","https://strongmotioncenter.org/"
"Escherichia coli strain K12 genome database","Data Repository","Not yet registered","","http://ecogene.org/"
"Marine and Hydrokinetic Data Repository","Data Repository","Not yet registered","","https://mhkdr.openei.org/"
"National Aeronautics and Space Administration Image and Video Gallery","Data Repository","Not yet registered","","https://images.nasa.gov/"
"Rat Genome Database","Data Repository","Not yet registered","","https://rgd.mcw.edu/"
"DNASU Plasmid Repository","Data Repository","Not yet registered","","http://dnasu.org/DNASU/Home.do"
"MORPHYLL","Data Repository","Not yet registered","","https://www.morphyll.naturkundemuseum-bw.de/index.php"
"Allele frequency resource for research and teaching","Data Repository","Not yet registered","","https://alfred.med.yale.edu/alfred/index.asp"
"Pocketome: an encyclopedia of small-molecule binding sites in 4D","Data Repository","Not yet registered","","http://pocketome.org"
"Planteome","Data Repository","Not yet registered","","http://www.planteome.org"
"Pharmacokinetics Database","Data Repository","Not yet registered","","https://pk-db.com"
"Virus Particle Explorer","Data Repository","Not yet registered","","http://viperdb.scripps.edu/index.php"
"National Institute of Mental Health Connectome Coordination Facility Repository","Data Repository","Not yet registered","","https://nda.nih.gov/ccf"
"Mitochondrial Disease Sequence Data Resource","Data Repository","Not yet registered","","https://mseqdr.org/"
"ProteomicsDB","Data Repository","Not yet registered","","https://www.proteomicsdb.org/"
"Center for Expanded Data Annotation and Retrieval Workbench","Data Repository","Not yet registered","","https://metadatacenter.org/"
"NeuroMorpho.Org","Data Repository","Not yet registered","","http://neuromorpho.org/"
"European Mouse Mutant Cell Repository","Data Repository","Not yet registered","","https://www.eummcr.org/"
"EFSA OpenFoodTox","Data Repository","Not yet registered","","https://www.efsa.europa.eu/en/microstrategy/openfoodtox"
"Genome Aggregation Database","Data Repository","Not yet registered","","https://gnomad.broadinstitute.org/"
"Climate Prediction Center","Data Repository","Not yet registered","","https://www.cpc.ncep.noaa.gov/"
"Protein Common Assembly Database","Data Repository","Not yet registered","","http://dunbrack2.fccc.edu/protcad"
"COVID-19 Data Index","Data Repository","Not yet registered","","https://www.covid19dataindex.org"
"Adolescent Brain Cognitive Development Data Repository","Data Repository","Not yet registered","","https://nda.nih.gov/abcd"
"arthistoricum.net@heiDATA","Data Repository","Not yet registered","","https://heidata.uni-heidelberg.de/dataverse/arthistoricum"
"AErosol RObotic NETwork","Data Repository","Not yet registered","","https://aeronet.gsfc.nasa.gov/new_web/data.html"
"SURF Data Repository","Data Repository","OpenAIRE Data (funded, referenced datasets)","https://repository.surfsara.nl/api/oai2","https://repository.surfsara.nl"
"Advanced Spaceborne Thermal Emission and Reflection Radiometer","Data Repository","Not yet registered","","https://asterweb.jpl.nasa.gov"
"Search Tool for Interactions of Chemicals","Data Repository","Not yet registered","","http://stitch.embl.de"
"Cassavabase","Data Repository","Not yet registered","","https://cassavabase.org"
"Influenza Research Database","Data Repository","Not yet registered","","http://www.fludb.org"
"Coral Reef Information System","Data Repository","Not yet registered","","https://www.coris.noaa.gov/"
"Total Carbon Column Observing Network Data Archive","Data Repository","Not yet registered","","https://tccondata.org/"
"Genome Database for Vaccinium","Data Repository","Not yet registered","","https://www.vaccinium.org/"
"RNAJunction","Data Repository","Not yet registered","","https://rnajunction.ncifcrf.gov/"
"TarBase","Data Repository","Not yet registered","","http://www.microrna.gr/tarbase"
"HealthData.gov","Data Repository","Not yet registered","","https://www.healthdata.gov/"
"Seamount Catalog","Data Repository","Not yet registered","","https://earthref.org/SC/"
"BridgeDb","Data Repository","Not yet registered","","https://bridgedb.github.io"
"CHAllenging Minisatellite Payload","Data Repository","Not yet registered","","https://www.gfz-potsdam.de/champ/"
"NICHD Data and Specimen Hub","Data Repository","Not yet registered","","https://dash.nichd.nih.gov/"
"Target Illumination GWAS Analytics","Data Repository","Not yet registered","","https://unmtid-shinyapps.net/tiga/"
"Immune Epitope Database","Data Repository","Not yet registered","","http://www.iedb.org/"
"Land Processes Distributed Active Archive Center","Data Repository","Not yet registered","","https://lpdaac.usgs.gov/"
"Data Portal of the Alfred Wegener Institute","Data Repository","Not yet registered","","https://marine-data.de/"
"Civic Learning, Engagement, and Action Data Sharing","Data Repository","Not yet registered","","http://www.civicleads.org"
"Open Energy Data Initiative","Data Repository","Not yet registered","","https://data.openei.org/"
"Influenza Virus Resource","Data Repository","Not yet registered","","https://www.ncbi.nlm.nih.gov/genomes/FLU/Database/nph-select.cgi?go=database"
"IPD-IMGT/HLA - Human Leukocyte Antigen Sequence Database","Data Repository","Not yet registered","","https://www.ebi.ac.uk/ipd/imgt/hla/"
