23	BIBSYS Brage_Misjonshogskolen		bibsys.no	academic	Norway	DSpace	4.x
24	BIBSYS Brage_NLA Høgskolen		bibsys.no	academic	Norway	DSpace	4.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	BIBSYS Brage_Norges idrettshogskole		bibsys.no	academic	Norway	DSpace	4.x
1	BIBSYS Brage_Norges miljø- og biovitenskapelige universitet		bibsys.no	academic	Norway	DSpace	4.x
2	BIBSYS Brage_Norsk Polarinstitutt		bibsys.no	academic	Norway	DSpace	4.x
3	BIBSYS Brage_Universitetet i Agder		bibsys.no	academic	Norway	DSpace	4.x
4	BIBSYS Brage_Universitetet i Nordland		bibsys.no	academic	Norway	DSpace	4.x
5	BIBSYS Brage_Universitetet i Stavanger		bibsys.no	academic	Norway	DSpace	4.x
6	Bilecik Şeyh Edebali University	Bilecik Şeyh Edebali University Institutional Repository	bilecik.edu.tr	academic	Turkey	DSpace	6.x
7	Bilkent University	Bilkent University Institutional Repository	bilkent.edu.tr	academic	Turkey	DSpace	6.x
8	BIMS	Digital Collection		academic	Pakistan	DSpace	5.x
9	Bindura University of Science Education	Bindura University of Science Education IR		academic	Zimbabwe	DSpace	3.x
10	BINGHAM UNIVERSITY		binghamuni.edu.ng	academic	Nigeria	DSpace	6.x
11	Bingöl Üniversitesi Selahaddin-i Eyyubi Kütüphanesi	Açık Erişim @ Bingöl Üniversitesi		academic	Turkey	DSpace	4.x
12	Biophotonics (Biomedical Optics Research Group)		in2p3.fr	research center	France	Fedora	
13	Birjand University of Medical Sciences	BUMS Scientific Information Database		academic	Iran	DSpace	5.x
14	Biruni University	Biruni University Institutional Repository	biruni.edu.tr	academic	Turkey	DSpace	6.x
15	Birzeit University	FADA (Birzeit University Open Access Repository)		academic	Palestinian Territory	DSpace	5.x
16	Bishop Stuart University	Bishop Stuart University Digital Repository (BSUSpace)		academic	Uganda	DSpace	5.x
17	Biwako Seikei Sport College Library		bss.ac.jp	academic	Japan	DSpace	
18	BMS Informatikai Kft, Digital Repository		bmsinformatika.hu	commercial/corporate	Hungary	DSpace	
19	Bodleian Libraries, University of Oxford	Osney One Building	ox.ac.uk	academic	United Kingdom	DSpace	5.x
20	Bogor Agricultural University		ipb.ac.id	academic	Indonesia	DSpace	
21	Bohat Ala Edu CO	Bohat Ala		academic	Pakistan	Fedora	1.x
22	Boise State University	VIVO	ctr-in.org	academic	United States	VIVO	
23	Bolu Abant Izzet Baysal University	Bolu Abant İzzet Baysal University Institutional Repository	ibu.edu.tr	academic	Turkey	DSpace	6.x
24	Bond Beter Leefmilieu		bblv.be	non-profit	Belgium	DSpace	1.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Bonn University Library	bonndoc – Der Publikationsserver der Universität Bonn		academic	Germany	DSpace	6.x
1	Borneo University		borneo.ac.id	academic	Indonesia	DSpace	1.x
2	Boston Public Library	Digital Commonwealth		academic	United States	Fedora	
3	Boston University	OpenBU at Boston University		academic	United States	DSpace	5.x
4	Botanical Research Institute of Texas		brit.org	research center	United States	Fedora	
5	Botho University	Botho University Repository		academic	Botswana	DSpace	3.x
6	Botswana International University of Science and Technology	BIUSTRE	biust.ac.bw	academic	Botswana	DSpace	6.x
7	Botswana International University of Science and Technology (BIUST)	BIUST Repository (BIUSTRE)	biust.ac.bw	academic	Botswana	DSpace	6.x
8	Bowdoin College	George J. Mitchell Department of Special Collections & Archives	bowdoin.edu	academic	United States	ArchivesSpace	
9	Bozok University	Bozok University Open Archive		academic	Turkey	DSpace	4.x
10	BRAC University		bracu.ac.bd	academic	Bangladesh	DSpace	6.x
11	Bradford College, B-Spark	B-Spark		academic	United Kingdom	DSpace	3.x
12	Brandeis University	Brandeis Institutional Repository		academic	United States	DSpace	3.x
13	Brasileiro de Informacao em Ciencia e Tecnologia		ibict.br	government	Brazil	DSpace	
14	Brattman Digital Repository		brattman.com	academic	Canada	DSpace	
15	Brazilian Development Bank	Biblioteca Digital do BNDES		government	Brazil	DSpace	6.x
16	Brno University of Technology		vutbr.cz	academic	Czech Republic	DSpace	
17	Brock University		brocku.ca	academic	Canada	DSpace	5.x
18	Bromley College		bromley.ac.uk	academic	United Kingdom	DSpace	1.x
19	Brotherhood of St Laurence Library		bsl.org.au		Australia	DSpace	4.x
20	Broughton Archipelago Monitoring Plan (BAMP)		bamp.ca	research center	Canada	Fedora	
21	Brown University	Researchers@Brown	brown.edu	academic	United States	VIVO	1.7.x
22	Brown University Library		brown.edu	academic	United States	Fedora	
23	Brunel University London	Brunel University Research Archive (BURA)		academic	United Kingdom	DSpace	4.x
24	BTS			research center	Vietnam	DSpace	6.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Bucknell University Library		bucknell.edu	academic	United States	Fedora	
1	Bucks New University		bucks.ac.uk	academic	United Kingdom	DSpace	1.x
2	Budapest University of Technology and Economics (BME), National Library, BME OMIKK - Periodical Articles		omikk.bme.hu	academic	Hungary	DSpace	
3	BUGEMA UNIVERSITY		bugemauniv.ac.ug	academic	Uganda	DSpace	
4	Bukovinian State Medical University		bsmu.edu.ua	academic	Ukraine	DSpace	1.x
5	Bulawayo Polytechnic		192.168.14.163	academic	Zimbabwe	DSpace	5.x
6	Bundesamt für Strahlenschutz	DORIS	doris.bfs.de	government	Germany	DSpace	1.x
7	Bundesanstalt für Wasserbau	HENRY (Hydraulic Engineering Repository)	henry.baw.de	government	Germany	DSpace	6.x
8	Bunka Women's University		bunka.ac.jp	academic	Japan	DSpace	
9	Burgas Free University		research.bfu.bg	academic	Bulgaria	DSpace	1.x
10	Buriram rajabhat university	Dspace Bru		academic	Thailand	DSpace	6.x
11	Bursa Technical University	Bursa Teknik Üniversitesi Kurumsal Akademik Arşiv Sistemi	btu.edu.tr	academic	Turkey	DSpace	6.x
12	CAF Development Bank of Latin America, Banco de desarrollo de América Latina	Scioteca		research center	Venezuela	DSpace	
13	ÇAĞ ÜNİVERSİTESİ	ÇAĞ University		public/national library	Turkey	DSpace	4.x
14	Cairo University		193.227.11.162	academic	Egypt	DSpace	
15	California Institute of Technology CODA		caltech.edu	academic	United States	Fedora	
16	California Southern University	California Southern University		academic	United States	DSpace	4.x
17	California State Univeristy, Chico		calstate.edu	academic	United States	DSpace	3.x
18	California State Univeristy, East Bay		calstate.edu	academic	United States	DSpace	3.x
19	California State Univeristy, Moss Landing		calstate.edu	academic	United States	DSpace	
20	California State Univeristy, Northridge		csun.edu	academic	United States	DSpace	3.x
21	California State Univeristy, Sacramento		calstate.edu	academic	United States	DSpace	3.x
22	California State Univeristy, San Marcos		calstate.edu	academic	United States	DSpace	3.x
23	California State Univeristy, Stanislaus		calstate.edu	academic	United States	DSpace	
24	California State University Channel Islands		csuci.edu	academic	United States	DSpace	3.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	California State University Fresno			academic	United States	VIVO	1.7.x
1	California State University Los Angeles, CoolStateLA Enterpise System		calstatela.edu	academic	United States	Fedora	
2	California State University ScholarWorks		calstate.edu	academic	United States	DSpace	3.x
3	Cámara de Comercio de Bogotá		ccb.org.co	other	Colombia	DSpace	
4	Campus do Mar		campusdomar.es		Spain	DSpace	1.x
5	Canadian Breast Cancer Reseach Alliance		utoronto.ca	research center	Canada	DSpace	
6	Canadian Writing Research Collaboratory ORCA		cwrc.ca	other	Canada	Fedora	
7	Canakkale Onsekiz Mart University	Çanakkale Onsekiz Mart Üniversitesi Açık Erişim Sistemi		academic	Turkey	DSpace	5.x
8	Canakkale Onsekiz Mart University Library	Canakkale Onsekiz Mart University Open Access System		academic	Turkey	DSpace	4.x
9	Cankiri Karatekin University		79.123.131.29	academic	Turkey	DSpace	3.x
10	Çankırı Karatekin University	Çankırı Karatekin University Open Access System	karatekin.edu.tr	academic	Turkey	DSpace	6.x
11	CanTho university - LRC		ctu.edu.vn	academic	Vietnam	DSpace	1.x
12	Cape Peninsula University of Technology	Digital Knowledge		academic	South Africa	DSpace	5.x
13	Cape Peninsula University of Technology	Eletronic Theses	cput.ac.za	academic	South Africa	DSpace	5.x
14	CAPES - Coordenação de Aperfeiçoamento de Pessoal de Nível Superior	Portal Educapes	capes.gov.br	academic	Brazil	DSpace	5.x
15	Cardiff Metropolitan University		cardiffmet.ac.uk	academic	United Kingdom	DSpace	3.x
16	CardioVascular Research Grid, Johns Hopkins University	Electrophysiology Data Discovery Index (EDDI)		academic	United States	DSpace	5.x
17	Carminosky repository	Civil engineering Repository		personal	United Kingdom	DSpace	5.x
18	Carnegie College		carnegiecollege.ac.uk	academic	United Kingdom	DSpace	1.x
19	Carnegie Foundation for the Advancement of Teaching, Knowledge Media Laboratory		carnegiefoundation.org	non-profit	United States	Fedora	
20	Carnegie Library of Pittsburgh		clpdigital.org		United States	DSpace	
21	Carrera de Ingenieria en Sistemas Computacionales		ug.edu.ec	academic	Ecuador	DSpace	1.x
22	Carthage		carthage.edu		United States	DSpace	1.x
23	Case Western Reserve University, Kelvin Smith Library	Digital Case	case.edu	academic	United States	Fedora	3.x
24	Catholic University of Louvain		uclouvain.be	academic	Belgium	Fedora	
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	catolica			academic	Colombia	DSpace	6.x
1	cbsl			professional society	India	DSpace	6.x
2	CBUC/CESCA		mdx.cat	academic	Spain	DSpace	1.x
3	CCRUM New Delhi	Library & Information Centre, CCRUM, New Delhi		government	India	DSpace	5.x
4	CCT CONICET-CENPAT	Repositorio CCT CONICET-CENPAT	cenpat-conicet.gob.ar	academic	Argentina	DSpace	6.x
5	CENACE		cenace.org.ec	government	Ecuador	DSpace	1.x
6	Center for Art and Media Karlsruhe archives, the documenta Archive, the European Media Art Festival and the Kassel Documentary Film and Video Festival		mediaartbase.com		Germany	DSpace	1.x
7	Center for Digital Design, NGOtece		cedd.net		Poland	DSpace	1.x
8	Center for Image Science - Danube University		donau-uni.ac.at	academic	Austria	DSpace	3.x
9	Center for International Climate Research (CICERO)	CICERO Research Arcive		research center	Norway	DSpace	5.x
10	CENTER FOR LEARNING INFORMATION RESOURCES AND COMMUNICATION	tailieuso.udn.vn	tailieuso.udn.vn	academic	Vietnam	DSpace	4.x
11	Centers for Disease Control & Prevention	CDC Stacks	cdc.gov	non-profit	United States	Fedora	
12	Central and Eastern European Marine Repository, CEEMaR		ceemar.org	academic	Ukraine	DSpace	1.x
13	central bank of syria		duraspace.org	government	Syria	DSpace	1.x
14	Central Coast Local Health District	CARE - CCLHD Archive and Research E-Library (CCLHD)		non-profit	Australia	DSpace	
15	Central Drug Research Institute		cdri.res.in	research center	India	DSpace	
16	Central Environmental Authority, Sri Lanka	Central Environmental Authority e-Repository		government	Sri Lanka	DSpace	4.x
17	Central European University, Soros Network Archival Portal		archivum.ws	research center	Hungary	DSpace	
18	Central Institute of Medicinal and Aromatic Plants		cimap.res.in	government	India	DSpace	
19	Central Library		uobaghdad.edu.iq	academic	Iraq	DSpace	1.x
20	Central Library of National University of Laos		nuol.edu.la	academic	Laos	DSpace	1.x
21	Central Philippine University	BAHANDIAN: Institutional Repository of Central Philippine University	cpu.edu.ph	academic	Philippines	DSpace	6.x
22	Central Queensland University		cqu.edu.au	academic	Australia	Fedora	
23	Central Scientific Library Andrei Lupan ASM		bsclupan.asm.md	academic	Moldova, Republic of	DSpace	3.x
24	Central Taiwan University of Science and Technology		ctust.edu.tw	academic	Taiwan	DSpace	
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Central University Library 'Carol I		bcub.ro	academic	Romania	DSpace	
1	Central University Library Cluj Lucian Blaga		bcucluj.ro	academic	Romania	DSpace	4.x
2	Central University of Punjab	Central University of Punjab Repository		government	India	DSpace	3.x
3	Central University of Punjab	CUPB Knowledge Repository	cup.edu.in	academic	India	DSpace	6.x
4	Central University of Technology	CUT Institutional Repository		academic	South Africa	DSpace	
5	Centre de documentation collégiale	ÉDUQ		academic	Canada	DSpace	
6	Centre for International Governance Innovation, CIGI Digital Library		africaportal.org		Canada	DSpace	
7	Centre of Excellence for Invasion Biology		sun.ac.za	research center	South Africa	DSpace	
8	Centro Centroamericano de Población	Biblioteca Virtual en Población y Salud		academic	Costa Rica	DSpace	4.x
9	Centro de Información y Educación para la Prevención del Abuso de Drogas	Repositorio Digital de CEDRO	cedro.org.pe	non-profit	Peru	DSpace	1.x
10	Centro de investigación grafológica	Cig		other	Argentina	DSpace	
11	Centro de Investigacion y Docencia Economicas		cide.edu	academic	Mexico	DSpace	1.x
12	Centro de Investigacion y Tecnologia Agroalimentaria de Aragon		cita-aragon.es	research center	Spain	DSpace	1.x
13	Centro de Investigaciones Energéticas, Medioambientales y Tecnologicas		ciemat.es		Spain	DSpace	3.x
14	Centro de Investigaciones y Estudios Superiores en Antropología	CIESAS Laboratorio Nacional		research center	Mexico	DSpace	6.x
15	Centro de la Música			research center	Cuba	DSpace	1.x
16	Centro de Tecnologia da informacao Renato Archer (CTI)		cti.gov.br	government	Brazil	DSpace	1.x
17	Centro Hospitalar de Lisboa Central, EPE	Repositório Institucional do Centro Hospitalar Universitário de Lisboa Central, EPE New	min-saude.pt	medical center	Portugal	DSpace	5.x
18	CENTRO NACIONAL DE COMPETITIVIDAD	Centro nacional de competitividad	duraspace.org	academic	Panama	DSpace	6.x
19	Centro Nacional de Competitividad	CNC Repositorio Digital	localhost	academic	Panama	DSpace	6.x
20	Centro Nacional de Competitividad de Panamá	Centro Nacional de Competitividad de Panamá	localhost	academic	Panama	DSpace	6.x
21	Centro Tecnológico INTECCA (Innovación y Desarrollo Tecnológico de los Centros Asociados), UNED		uned.es	government	Spain	Fedora	
22	Centro Universitário Asces-Unita	Repositorio Asces		academic	Brazil	DSpace	5.x
23	Centro Universitário Christus - Unichristus	Repositório Institucional Unichristus		academic	Brazil	DSpace	5.x
24	Centro Universitário de João Pessoa (UNIPÊ)	BDTCC		academic	Brazil	Fedora	4.5.x
25	Organization Name	Site Name	Site URL	Type of Organization	Country	Technology	Version
0	Centro Universitário do Planalto Central Apparecido dos Santos	Repositório Institucional Uniceplac - RIUniceplac	uniceplac.edu.br	academic	Brazil	DSpace	6.x
1	Centro Universitario Ritter dos Reis - UniRitter		uniritter.edu.br	academic	Brazil	DSpace	1.x
2	Centro Universitario Univates	Biblioteca Digital da Univates		academic	Brazil	DSpace	5.x
3	Centroy		centroy.com	personal	United States	DSpace	1.x
4	CERIST	CERIST DIGITAL LIBRARY		academic	Algeria	DSpace	3.x
5	České vysoké učení technické v Praze / Czech Technical University in Prague		cvut.cz	academic	Czech Republic	DSpace	5.x
6	CETEM (Centro de Tecnologia Mineral)	Mineralis		academic	Brazil	DSpace	6.x
7	CFIE de Valladolid		crfptic.es	academic	Spain	DSpace	1.x
8	CGIAR		cgiar.org	non-profit	France	DSpace	1.x
9	Chalmers University of Technology	Chalmers Open Digital Repository (ODR)	chalmers.se	academic	Sweden	DSpace	7.x
10	Chaoyang University of Technology		cyut.edu.tw	academic	Taiwan	DSpace	
11	Charles Darwin University		cdu.edu.au	academic	Australia	Fedora	
12	Chemical Engineering Research Information Center		cheric.org	research center	Korea, North	DSpace	
13	Chernivtsi National University		chnu.edu.ua	academic	Ukraine	DSpace	
14	Chia Nan University of Pharmacy & Science		chna.edu.tw	academic	Taiwan	DSpace	
15	Chicago History Museum, Encyclopedia of Chicago		chicagohistory.org	museum	United States	Fedora	
16	China Lutheran Seminary		59.120.53.21	academic	Taiwan	DSpace	1.x
17	China Medical University		cmu.edu.tw	academic	Taiwan	DSpace	1.x
18	Chinese Academy of Agricultural Sciences			research center	China	VIVO	
19	Chinese Culture University		pccu.edu.tw	academic	Taiwan	DSpace	
20	Chinese University of Hong Kong Library	CUHK Digital Repository		academic	Hong Kong	Fedora	3.x
21	Chinhoyi University of Technology	Chinhoyi University of Technology Institutional Repository (CUTIR)		academic	Zimbabwe	DSpace	
22	Chitkara University	Chitkara University, India		academic	India	DSpace	1.x
23	Chr. Michelsen Institute		bora.cmi.no	non-profit	Norway	DSpace	
24	Christchurch Polytechnic Institute of Technology	Christchurch Polytechnic Institute of Technology Repository		academic	New Zealand	Fedora	
